Source_Party_ID,Source_System,Address_Type,Address_Line_1,Address_Line_2,Address_Line_3,Country,City,Postal_Code,Create_Date,Update_date,Source_Address_ID,Reject_Reason
9528517000,PILSDL,7,1E+02,,9915 Bayside Drive,,,,6/13/2021,5/22/2020,8,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
1870522385,PILSDL,8,,,,NL,,,8/18/2021,6/5/2021,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
7031970880,PILSDL,,../../../../../../../../../../../etc/hosts,,,,Bafatá,,8/2/2021,4/10/2022,44444444,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
4722395052,PILSDL,7,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,,,,,382 91,8/26/2021,11/9/2019,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. City cannot be empty."
4726509998,PILSDL,6,,,,KC,Muzidian,,1/3/2021,3/22/2022,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
8052732063,PILSDL,,🐵 🙈 🙉 🙊,,,IE,Nesterovskaya,386250,9/1/2021,4/8/2021,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters."
2341384164,PILSDL,7,,,,UI,Newmarket on Fergus,P17,2/21/2022,1/10/2022,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty."
5445984580,PILSDL,3,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,,3 Trailsway Alley,MAKICHU,Dublje,,1/26/2022,5/31/2021,8,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
876644678,PILSDL,,,,,AU,,48130,2/27/2022,8/16/2020,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty."
9553912190,PILSDL,1,,,,IE,,,5/27/2021,8/12/2022,44444444,Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty.
9964137306,PILSDL,3,../../../../../../../../../../../etc/passwd%00,,,DD,Bonriki Village,,11/29/2021,4/5/2021,6,Postal_Code cannot be empty.
1544114177,PILSDL,3,₀₁₂,,,,Slobodka,627251,5/22/2021,9/4/2022,8,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code.
6875938694,PILSDL,3,,,,IE,,,12/22/2020,7/10/2021,5,Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty.
7056898927,PILSDL,7,,,,,Babakanbandung,,6/11/2021,3/6/2021,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
4012694144,PILSDL,6,,,,OI,Ciulu,,12/29/2020,2/7/2022,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
5771335472,PILSDL,8,,,0 Helena Alley,MAKICHU,Tsuruga,,12/19/2021,12/27/2020,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
5964183862,PILSDL,1,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,,,BE,,,11/2/2021,10/13/2020,5,Address_Line_1 cannot be only special characters. City cannot be empty. Postal_Code cannot be empty.
9558199157,PILSDL,2,1/2,,4 Continental Court,UI,Saynshand,,12/8/2020,10/26/2021,2,Postal_Code cannot be empty.
646513940,PILSDL,,-1E2,,,1234,Annacotty,E45,9/21/2021,7/28/2020,44444444,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code."
690944810,PILSDL,6,00˙Ɩ$-,,,DDDDDDD,Šalovci,9204,9/9/2021,6/30/2021,5,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code."
8092028828,PILSDL,2,田中さんにあげて下さい,,81 Sycamore Way,1234,Buyant,,6/22/2021,1/23/2021,44444444,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
8789052857,PILSDL,,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,,,OI,,,11/6/2021,2/20/2020,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. City cannot be empty. Postal_Code cannot be empty."
5230305052,PILSDL,1,,",'';';';';',---,0__+1",,BE,Phnom Penh,,6/22/2021,12/24/2020,5,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
2204279756,PILSDL,4,,,,,Sosnówka,58-564,3/13/2021,3/21/2021,1,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code.
5630678396,PILSDL,5,,,,DD,,,7/19/2021,10/31/2022,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
1059595144,PILSDL,,,,,IN,,,3/26/2021,8/31/2022,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
722388999,PILSDL,3,,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",,,,,12/22/2020,4/18/2022,6,Address_Line_1 cannot be empty. Address_Line_2 cannot have more than 30 characters. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty.
6722653756,PILSDL,3,¡™£¢∞§¶•ªº–≠,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",,NL,Al Khawkhah,,10/24/2021,6/5/2020,5,Address_Line_1 cannot be only special characters. Address_Line_2 cannot have more than 30 characters. Postal_Code cannot be empty.
7587877288,PILSDL,2,,,148 Portage Junction,AU,Jielong,,4/4/2022,6/23/2021,44444444,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
1902510174,PILSDL,5,null,,,IE,Pochinok,216486,10/8/2021,8/22/2020,6,"Address_Type must be among 1,2,3,4."
1491043928,PILSDL,2,nil,,,BE,Yushanpu,,4/20/2021,8/1/2022,1,Postal_Code cannot be empty.
3065900122,PILSDL,1,1.00,,,AU,San Carlos,232517,10/3/2021,11/25/2019,6,
3987763265,PILSDL,6,,,,US,Scottsdale,,10/14/2021,6/4/2022,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
5542481162,PILSDL,2,,,45 Ludington Point,AU,Real,4750-488,8/23/2021,1/2/2022,6,Address_Line_1 cannot be empty.
7687656899,PILSDL,4,הָיְתָהtestالصفحات التّحول,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",106 Daystar Trail,OI,,,12/1/2020,10/5/2022,44444444,Address_Line_2 cannot have more than 30 characters. City cannot be empty. Postal_Code cannot be empty.
6812607034,PILSDL,4,() { 0; }; touch /tmp/blns.shellshock1.fail;,,,,Anren,,5/9/2021,12/25/2021,1,Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
2466791372,PILSDL,6,1E+02,,,BE,Calebasses,,8/16/2021,10/10/2021,8,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
8200491899,PILSDL,5,../../../../../../../../../../../etc/hosts,,,DD,,,2/17/2022,10/19/2020,5,"Address_Type must be among 1,2,3,4. City cannot be empty. Postal_Code cannot be empty."
1840882683,PILSDL,7,,,,OI,Líbano,,4/10/2022,10/25/2021,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
6802544260,PILSDL,1,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,,6 Birchwood Pass,DDDDDDD,Ciakar,,2/27/2021,5/25/2021,44444444,Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
7337856431,PILSDL,5,,,,MAKICHU,Pirapora do Bom Jesus,,9/22/2021,9/23/2019,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
6465124946,PILSDL,,00˙Ɩ$-,,,OI,Saint-Paul,,1/31/2021,8/11/2020,6,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
8773964253,PILSDL,3,😍,,72550 Summerview Avenue,,,491-0817,2/14/2021,7/13/2022,2,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. City cannot be empty.
4539234241,PILSDL,2,,,7 Coleman Alley,,Nanuque,39860-000,4/30/2021,5/15/2021,6,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code.
2471216311,PILSDL,2,'',,,MAKICHU,Dapdap,5402,7/17/2021,10/4/2019,6,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code.
3724739720,PILSDL,6,,,,,,,12/11/2021,6/26/2021,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
3298372949,PILSDL,7,<img src=x onerror=alert('hi') />,,,DD,Alavus,,11/28/2021,10/23/2021,8,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
3604475532,PILSDL,8,'',,,UI,Ust-Maya,678620,8/11/2021,2/28/2020,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters."
9208992205,PILSDL,2,`⁄€‹›ﬁﬂ‡°·‚—±,,,UI,Linköping,,5/7/2021,9/27/2019,6,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
384930718,PILSDL,4,⁦test⁧,,,UI,Chandra,,11/21/2021,10/5/2021,44444444,Postal_Code cannot be empty.
4293734528,PILSDL,2,,,064 Leroy Terrace,IN,Esquipulas Palo Gordo,,2/15/2022,2/4/2020,44444444,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
1814694567,PILSDL,3,,,,,London,EC3M,12/5/2020,12/8/2020,2,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code.
6970856418,PILSDL,3,울란바토르,,8349 Oakridge Alley,,Jesenice,,12/12/2020,8/18/2021,1,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
268026570,PILSDL,3,,,,US,Helsingborg,254 62,12/4/2020,9/2/2021,44444444,Address_Line_1 cannot be empty.
3180408525,PILSDL,,¡™£¢∞§¶•ªº–≠,,,,Prakhon Chai,,7/19/2021,5/5/2021,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
9805933221,PILSDL,5,,,,KC,,,11/22/2020,4/30/2020,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
5757167376,PILSDL,8,,,83138 Bonner Park,AU,,739 25,10/30/2020,5/20/2021,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty."
4939444464,PILSDL,5,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,,955 4th Plaza,US,Sarkand,,9/5/2021,7/9/2022,1,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
6678065274,PILSDL,6,,,,DDDDDDD,Skhira,,1/3/2022,1/15/2020,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
2961707812,PILSDL,1,１２３,,181 Ruskin Court,,,65011,10/20/2020,2/29/2020,2,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. City cannot be empty.
8817991700,PILSDL,5,１２３,,,AU,,,7/19/2021,8/26/2022,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. City cannot be empty. Postal_Code cannot be empty."
15115515,PILSDL,4,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",,4350 Elgar Alley,DDDDDDD,,,12/29/2021,8/3/2022,2,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty.
4500190725,PILSDL,,,,,OI,,37174 CEDEX,10/15/2021,8/7/2022,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty."
800878492,PILSDL,4,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",,,IE,Łukowa,23-412,5/22/2021,9/6/2019,44444444,Address_Line_1 cannot be only special characters.
5039739119,PILSDL,8,,,23174 Fieldstone Junction,1234,Yashan,,3/11/2022,6/29/2021,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
648769513,PILSDL,6,,,1197 4th Drive,BE,Yélimané,,5/16/2021,8/29/2020,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
1629279831,PILSDL,3,1,,,DDDDDDD,Bergen op Zoom,4609,8/26/2021,2/23/2022,8,Country must be a valid ISO 2 country code.
1303158784,PILSDL,4,,,,MAKICHU,,,3/17/2021,10/20/2020,5,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty.
405203101,PILSDL,3,(｡◕ ∀ ◕｡),,,DD,Tapakrejo,,1/6/2021,2/1/2022,6,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
3528809607,PILSDL,5,1.00,,,NL,Camperdown,7646,3/19/2022,3/5/2020,1,"Address_Type must be among 1,2,3,4. Postal_Code must be in format 1234LL for NL."
5559470778,PILSDL,2,,,,,Baqiu,,11/7/2020,9/25/2020,6,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
3851013812,PILSDL,,,,84869 Orin Alley,BC,,,10/18/2021,4/28/2020,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
1768405274,PILSDL,8,👩🏽,,,BE,Zastron,9951,12/4/2020,11/24/2020,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters."
5346194752,PILSDL,8,1E02,,,US,,,6/12/2021,2/26/2020,2,"Address_Type must be among 1,2,3,4. City cannot be empty. Postal_Code cannot be empty."
7163348335,PILSDL,8,¡™£¢∞§¶•ªº–≠,,,BE,,4612,12/14/2021,5/9/2021,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. City cannot be empty."
7803064811,PILSDL,7,,,,BC,El Peñón,11510,2/15/2021,5/11/2020,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty."
9629960691,PILSDL,2,,,67073 Old Gate Avenue,BC,Menzel Abderhaman,,9/9/2021,2/3/2021,2,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
3560874164,PILSDL,3,,,96918 Vahlen Alley,DD,Dukuhbadag,,2/13/2021,10/24/2020,1,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
2242827178,PILSDL,5,,,053 Kennedy Court,,,,8/5/2021,10/3/2020,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
1624877226,PILSDL,1,,,6659 Ilene Way,1234,,35680-000,5/1/2021,10/9/2019,6,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty.
2870205044,PILSDL,3,,,,,Zarichne,,12/18/2021,5/18/2020,6,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
4540753349,PILSDL,5,﻿,,,KC,,,2/18/2021,8/24/2021,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. City cannot be empty. Postal_Code cannot be empty."
9657454866,PILSDL,4,,,,US,Igurubi,,5/9/2021,9/4/2019,2,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
9293372847,PILSDL,7,1E02,,87093 Johnson Place,MAKICHU,,88872,9/14/2021,2/14/2020,44444444,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. City cannot be empty."
4607526048,PILSDL,8,　,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",,AU,Duhu,,9/26/2021,6/16/2021,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Address_Line_2 cannot have more than 30 characters. Postal_Code cannot be empty."
6117005216,PILSDL,4,,,,MAKICHU,Shiojiri,,2/6/2021,4/11/2021,1,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
5630048141,PILSDL,1,,,,,Huagang,,2/2/2021,12/3/2020,6,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
3762959771,PILSDL,2,,,,KC,,,2/18/2021,12/8/2019,2,Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty.
790034718,PILSDL,8,"__ﾛ(,_,*)",,,,,,1/13/2022,3/6/2022,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
1701930286,PILSDL,2,"""'""'""''''""",",'';';';';',---,0__+1",,1234,Pedro Betancourt,,3/13/2021,11/21/2021,2,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
2444676258,PILSDL,7,nil,,405 Northfield Terrace,,Muleng,,2/15/2021,4/30/2021,44444444,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
6964577000,PILSDL,1,"'""'",,,DDDDDDD,Olopa,20006,1/5/2022,10/26/2021,5,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code.
1061620914,PILSDL,,,,,,Ciomas,,6/4/2021,1/16/2020,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
6883427635,PILSDL,7,,,94580 8th Trail,,,,3/7/2021,10/9/2022,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
43213795,PILSDL,,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,,,,Ejigbo,,3/3/2021,6/3/2022,5,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
4734923057,PILSDL,,᠎,",'';';';';',---,0__+1",,UI,,,8/23/2021,10/15/2019,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. City cannot be empty. Postal_Code cannot be empty."
982019748,PILSDL,2,-$1.00,,,BC,Navais,,10/31/2020,12/3/2020,1,Postal_Code cannot be empty.
3960553519,PILSDL,2,"""'""'""''''""",,,NL,Nizhniy Chir,,3/8/2021,7/5/2022,2,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
2872182768,PILSDL,4,😍,,,AU,Ystad,271 60,5/18/2021,4/3/2022,8,Address_Line_1 cannot be only special characters.
1634763510,PILSDL,,"""""",,,DD,Fëdorovskoye,196625,5/11/2021,8/25/2020,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters."
1851934731,PILSDL,7,,,,MC,El Paso,79999,12/1/2020,3/13/2020,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty."
3462859682,PILSDL,8,⁰⁴⁵₀₁₂,,142 Carberry Way,UI,Melipilla,,9/12/2021,9/15/2019,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Postal_Code cannot be empty."
1756416571,PILSDL,7,,,,OI,Pulau Pinang,,9/17/2021,8/27/2021,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
1881312091,PILSDL,4,,,9 Moose Pass,,Pangapisan,4001,7/28/2021,12/24/2021,8,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code.
6504367907,PILSDL,5,١٢٣,,,BC,,,3/26/2022,1/31/2020,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. City cannot be empty. Postal_Code cannot be empty."
5090631704,PILSDL,7,,,,DD,Jishi,,5/7/2021,5/31/2020,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
5450954156,PILSDL,5,,,05472 Eastlawn Alley,BE,Jinniu,,1/8/2021,9/21/2020,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
4207320847,PILSDL,4,,",'';';';';',---,0__+1",22621 Dahle Trail,BE,Qilong,,12/17/2021,10/20/2021,6,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
8661803411,PILSDL,4,,,0 Stang Plaza,IN,,,3/12/2021,9/12/2020,2,Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty.
8433259818,PILSDL,4,,,,,Alor Setar,,11/7/2020,6/15/2022,6,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
5630905981,PILSDL,3,1/0,,,UI,Angers,49033 CEDEX 01,9/15/2021,2/16/2020,44444444,
8783865089,PILSDL,,"__ﾛ(,_,*)",,,MAKICHU,Ekibastuz,,2/26/2022,9/15/2021,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
4273518713,PILSDL,7,,,38139 Westport Lane,1234,Thawi Watthana,62180,9/12/2021,11/28/2020,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code."
8942627264,PILSDL,4,ÅÍÎÏ˝ÓÔÒÚÆ☃,,,BC,Zelenokumsk,,6/23/2021,3/25/2021,5,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
6464977690,PILSDL,2,"'""'",,,MC,Almendra,,7/8/2021,6/18/2020,6,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
4934393535,PILSDL,8,(｡◕ ∀ ◕｡),,,OI,San Carlos de Bariloche,8400,12/20/2020,4/7/2022,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters."
9182975872,PILSDL,3,,,,AU,,,3/2/2022,9/18/2020,6,Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty.
1095059074,PILSDL,7,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",,DDDDDDD,Wabana,V7X,8/12/2021,5/26/2021,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Address_Line_2 cannot have more than 30 characters. Country must be a valid ISO 2 country code."
9539339096,PILSDL,4,"__ﾛ(,_,*)",,180 Arrowood Point,KC,Xishui,,2/28/2021,3/19/2021,1,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
